dataset,mode,k,n_cycles,run,engine_id,sensor,cued,claimed,expected_textbook,actual_in_window,net_change,pred_rul,true_rul
FD001,zero_shot,0,30,run2,30,s7,False,absent,decrease,decrease,-0.051000000000000045,23,115.0
FD001,zero_shot,0,30,run2,30,s9,True,decrease,decrease,increase,0.03900000000000001,23,115.0
FD001,zero_shot,0,30,run2,30,s11,True,increase,increase,decrease,-0.04199999999999998,23,115.0
FD001,zero_shot,0,30,run2,30,s12,True,unspecified,increase,increase,0.030000000000000027,23,115.0
FD001,zero_shot,0,30,run2,30,s14,True,decrease,decrease,increase,0.04799999999999999,23,115.0
FD001,zero_shot,0,30,run2,30,s15,True,absent,increase,increase,0.10499999999999998,23,115.0
FD001,zero_shot,0,30,run2,31,s4,False,absent,increase,increase,0.04700000000000004,23,8.0
FD001,zero_shot,0,30,run2,31,s7,False,absent,decrease,decrease,-0.28700000000000003,23,8.0
FD001,zero_shot,0,30,run2,31,s9,True,decrease,decrease,increase,0.046999999999999986,23,8.0
FD001,zero_shot,0,30,run2,31,s11,True,increase,increase,decrease,-0.07699999999999996,23,8.0
FD001,zero_shot,0,30,run2,31,s12,True,unspecified,increase,decrease,-0.324,23,8.0
FD001,zero_shot,0,30,run2,31,s14,True,decrease,decrease,stable,0.0050000000000000044,23,8.0
FD001,zero_shot,0,30,run2,31,s15,True,absent,increase,increase,0.10100000000000009,23,8.0
FD001,zero_shot,0,30,run2,32,s4,False,absent,increase,increase,0.11500000000000005,42,48.0
FD001,zero_shot,0,30,run2,32,s7,False,absent,decrease,decrease,-0.13,42,48.0
FD001,zero_shot,0,30,run2,32,s9,True,decrease,decrease,increase,0.11399999999999999,42,48.0
FD001,zero_shot,0,30,run2,32,s11,True,increase,increase,increase,0.149,42,48.0
FD001,zero_shot,0,30,run2,32,s12,True,decrease,increase,increase,0.07300000000000006,42,48.0
FD001,zero_shot,0,30,run2,32,s14,True,decrease,decrease,increase,0.08200000000000002,42,48.0
FD001,zero_shot,0,30,run2,32,s15,True,absent,increase,increase,0.10699999999999998,42,48.0
FD001,zero_shot,0,30,run2,33,s4,False,absent,increase,increase,0.05599999999999994,42,106.0
FD001,zero_shot,0,30,run2,33,s7,False,absent,decrease,decrease,-0.013000000000000012,42,106.0
FD001,zero_shot,0,30,run2,33,s9,True,decrease,decrease,stable,-0.004999999999999977,42,106.0
FD001,zero_shot,0,30,run2,33,s11,True,increase,increase,increase,0.125,42,106.0
FD001,zero_shot,0,30,run2,33,s12,True,unspecified,increase,decrease,-0.121,42,106.0
FD001,zero_shot,0,30,run2,33,s14,True,decrease,decrease,decrease,-0.03,42,106.0
FD001,zero_shot,0,30,run2,33,s15,True,absent,increase,stable,-0.004999999999999949,42,106.0
FD001,zero_shot,0,30,run2,34,s4,False,absent,increase,increase,0.14800000000000002,23,7.0
FD001,zero_shot,0,30,run2,34,s7,False,absent,decrease,decrease,-0.185,23,7.0
FD001,zero_shot,0,30,run2,34,s9,True,decrease,decrease,decrease,-0.11099999999999999,23,7.0
FD001,zero_shot,0,30,run2,34,s11,True,increase,increase,increase,0.399,23,7.0
FD001,zero_shot,0,30,run2,34,s12,True,unspecified,increase,decrease,-0.386,23,7.0
FD001,zero_shot,0,30,run2,34,s14,True,decrease,decrease,decrease,-0.071,23,7.0
FD001,zero_shot,0,30,run2,34,s15,True,absent,increase,increase,0.35,23,7.0
FD001,zero_shot,0,30,run2,35,s4,False,absent,increase,increase,0.123,23,11.0
FD001,zero_shot,0,30,run2,35,s7,False,absent,decrease,decrease,-0.12,23,11.0
FD001,zero_shot,0,30,run2,35,s9,True,decrease,decrease,increase,0.04500000000000001,23,11.0
FD001,zero_shot,0,30,run2,35,s11,True,increase,increase,increase,0.131,23,11.0
FD001,zero_shot,0,30,run2,35,s12,True,increase,increase,decrease,-0.05299999999999999,23,11.0
FD001,zero_shot,0,30,run2,35,s14,True,decrease,decrease,increase,0.04400000000000001,23,11.0
FD001,zero_shot,0,30,run2,35,s15,True,increase,increase,increase,0.133,23,11.0
FD001,zero_shot,0,30,run2,36,s4,False,absent,increase,increase,0.026000000000000023,23,19.0
FD001,zero_shot,0,30,run2,36,s7,False,absent,decrease,decrease,-0.14300000000000002,23,19.0
FD001,zero_shot,0,30,run2,36,s9,True,decrease,decrease,decrease,-0.02099999999999999,23,19.0
FD001,zero_shot,0,30,run2,36,s11,True,increase,increase,increase,0.08899999999999997,23,19.0
FD001,zero_shot,0,30,run2,36,s12,True,unspecified,increase,decrease,-0.15399999999999997,23,19.0
FD001,zero_shot,0,30,run2,36,s14,True,decrease,decrease,decrease,-0.023999999999999994,23,19.0
FD001,zero_shot,0,30,run2,36,s15,True,absent,increase,increase,0.327,23,19.0
FD001,zero_shot,0,30,run2,37,s4,False,absent,increase,increase,0.14,23,21.0
FD001,zero_shot,0,30,run2,37,s7,False,absent,decrease,decrease,-0.16099999999999998,23,21.0
FD001,zero_shot,0,30,run2,37,s9,True,decrease,decrease,decrease,-0.069,23,21.0
FD001,zero_shot,0,30,run2,37,s11,True,increase,increase,increase,0.11299999999999999,23,21.0
FD001,zero_shot,0,30,run2,37,s12,True,decrease,increase,decrease,-0.09200000000000003,23,21.0
FD001,zero_shot,0,30,run2,37,s14,True,decrease,decrease,decrease,-0.068,23,21.0
FD001,zero_shot,0,30,run2,37,s15,True,absent,increase,increase,0.275,23,21.0
FD001,zero_shot,0,30,run2,38,s4,False,absent,increase,decrease,-0.17900000000000005,23,50.0
FD001,zero_shot,0,30,run2,38,s7,False,absent,decrease,increase,0.07400000000000001,23,50.0
FD001,zero_shot,0,30,run2,38,s9,True,decrease,decrease,increase,0.13599999999999998,23,50.0
FD001,zero_shot,0,30,run2,38,s11,True,increase,increase,increase,0.21999999999999997,23,50.0
FD001,zero_shot,0,30,run2,38,s12,True,unspecified,increase,decrease,-0.028000000000000025,23,50.0
FD001,zero_shot,0,30,run2,38,s14,True,decrease,decrease,increase,0.13,23,50.0
FD001,zero_shot,0,30,run2,38,s15,True,absent,increase,increase,0.14900000000000008,23,50.0
FD001,zero_shot,0,30,run2,39,s4,False,absent,increase,increase,0.10300000000000001,23,125.0
FD001,zero_shot,0,30,run2,39,s7,False,absent,decrease,increase,0.01100000000000001,23,125.0
FD001,zero_shot,0,30,run2,39,s9,True,decrease,decrease,increase,0.031,23,125.0
FD001,zero_shot,0,30,run2,39,s11,True,increase,increase,decrease,-0.149,23,125.0
FD001,zero_shot,0,30,run2,39,s12,True,increase,increase,increase,0.1389999999999999,23,125.0
FD001,zero_shot,0,30,run2,39,s14,True,decrease,decrease,increase,0.028999999999999998,23,125.0
FD001,zero_shot,0,30,run2,39,s15,True,increase,increase,decrease,-0.136,23,125.0
FD001,zero_shot,0,30,run2,40,s4,False,absent,increase,increase,0.10799999999999998,23,28.0
FD001,zero_shot,0,30,run2,40,s7,False,absent,decrease,decrease,-0.061,23,28.0
FD001,zero_shot,0,30,run2,40,s9,True,decrease,decrease,increase,0.08800000000000001,23,28.0
FD001,zero_shot,0,30,run2,40,s11,True,increase,increase,increase,0.040999999999999925,23,28.0
FD001,zero_shot,0,30,run2,40,s12,True,unspecified,increase,decrease,-0.07600000000000001,23,28.0
FD001,zero_shot,0,30,run2,40,s14,True,decrease,decrease,increase,0.018000000000000016,23,28.0
FD001,zero_shot,0,30,run2,40,s15,True,unspecified,increase,decrease,-0.019999999999999907,23,28.0
FD001,zero_shot,0,30,run2,41,s4,False,absent,increase,increase,0.15499999999999997,23,18.0
FD001,zero_shot,0,30,run2,41,s7,False,absent,decrease,decrease,-0.21099999999999997,23,18.0
FD001,zero_shot,0,30,run2,41,s9,True,decrease,decrease,decrease,-0.062,23,18.0
FD001,zero_shot,0,30,run2,41,s11,True,increase,increase,increase,0.11299999999999999,23,18.0
FD001,zero_shot,0,30,run2,41,s12,True,increase,increase,decrease,-0.10300000000000004,23,18.0
FD001,zero_shot,0,30,run2,41,s14,True,decrease,decrease,decrease,-0.032,23,18.0
FD001,zero_shot,0,30,run2,41,s15,True,increase,increase,increase,0.135,23,18.0
FD001,zero_shot,0,30,run2,42,s4,False,absent,increase,increase,0.21299999999999997,23,10.0
FD001,zero_shot,0,30,run2,42,s7,False,absent,decrease,decrease,-0.37500000000000006,23,10.0
FD001,zero_shot,0,30,run2,42,s9,True,decrease,decrease,decrease,-0.069,23,10.0
FD001,zero_shot,0,30,run2,42,s11,True,increase,increase,increase,0.21399999999999997,23,10.0
FD001,zero_shot,0,30,run2,42,s12,True,decrease,increase,decrease,-0.17299999999999993,23,10.0
FD001,zero_shot,0,30,run2,42,s14,True,decrease,decrease,decrease,-0.04100000000000001,23,10.0
FD001,zero_shot,0,30,run2,42,s15,True,absent,increase,increase,0.08299999999999996,23,10.0
FD001,zero_shot,0,30,run2,43,s4,False,absent,increase,increase,0.16499999999999998,23,59.0
FD001,zero_shot,0,30,run2,43,s7,False,absent,decrease,decrease,-0.23199999999999998,23,59.0
FD001,zero_shot,0,30,run2,43,s9,True,decrease,decrease,decrease,-0.016999999999999987,23,59.0
FD001,zero_shot,0,30,run2,43,s11,True,increase,increase,increase,0.04099999999999998,23,59.0
FD001,zero_shot,0,30,run2,43,s12,True,unspecified,increase,decrease,-0.062,23,59.0
FD001,zero_shot,0,30,run2,43,s14,True,decrease,decrease,stable,-0.006000000000000005,23,59.0
FD001,zero_shot,0,30,run2,43,s15,True,unspecified,increase,increase,0.04800000000000004,23,59.0
FD001,zero_shot,0,30,run2,44,s4,False,absent,increase,increase,0.15300000000000002,23,109.0
FD001,zero_shot,0,30,run2,44,s7,False,absent,decrease,decrease,-0.07899999999999996,23,109.0
FD001,zero_shot,0,30,run2,44,s9,True,decrease,decrease,increase,0.015000000000000013,23,109.0
FD001,zero_shot,0,30,run2,44,s11,True,increase,increase,increase,0.119,23,109.0
FD001,zero_shot,0,30,run2,44,s12,True,unspecified,increase,increase,0.05700000000000005,23,109.0
FD001,zero_shot,0,30,run2,44,s14,True,decrease,decrease,decrease,-0.022999999999999993,23,109.0
FD001,zero_shot,0,30,run2,44,s15,True,absent,increase,increase,0.09300000000000003,23,109.0
FD001,zero_shot,0,30,run2,45,s4,False,absent,increase,increase,0.07099999999999995,23,114.0
FD001,zero_shot,0,30,run2,45,s7,False,absent,decrease,increase,0.017000000000000015,23,114.0
FD001,zero_shot,0,30,run2,45,s9,True,decrease,decrease,increase,0.031,23,114.0
FD001,zero_shot,0,30,run2,45,s11,True,increase,increase,increase,0.06,23,114.0
FD001,zero_shot,0,30,run2,45,s12,True,unspecified,increase,decrease,-0.14499999999999996,23,114.0
FD001,zero_shot,0,30,run2,45,s14,True,decrease,decrease,stable,-0.0030000000000000027,23,114.0
FD001,zero_shot,0,30,run2,45,s15,True,absent,increase,increase,0.07800000000000007,23,114.0
FD001,zero_shot,0,30,run2,46,s4,False,absent,increase,increase,0.10500000000000004,23,47.0
FD001,zero_shot,0,30,run2,46,s7,False,absent,decrease,increase,0.010000000000000009,23,47.0
FD001,zero_shot,0,30,run2,46,s9,True,decrease,decrease,increase,0.033,23,47.0
FD001,zero_shot,0,30,run2,46,s11,True,increase,increase,increase,0.05400000000000005,23,47.0
FD001,zero_shot,0,30,run2,46,s12,True,decrease,increase,decrease,-0.019000000000000017,23,47.0
FD001,zero_shot,0,30,run2,46,s14,True,decrease,decrease,stable,-0.003999999999999948,23,47.0
FD001,zero_shot,0,30,run2,46,s15,True,absent,increase,increase,0.09100000000000003,23,47.0
FD001,zero_shot,0,30,run2,47,s4,False,absent,increase,decrease,-0.137,23,125.0
FD001,zero_shot,0,30,run2,47,s7,False,absent,decrease,increase,0.057999999999999996,23,125.0
FD001,zero_shot,0,30,run2,47,s9,True,decrease,decrease,increase,0.013999999999999999,23,125.0
FD001,zero_shot,0,30,run2,47,s11,True,increase,increase,decrease,-0.10100000000000003,23,125.0
FD001,zero_shot,0,30,run2,47,s12,True,unspecified,increase,increase,0.061000000000000054,23,125.0
FD001,zero_shot,0,30,run2,47,s14,True,decrease,decrease,increase,0.038000000000000006,23,125.0
FD001,zero_shot,0,30,run2,47,s15,True,absent,increase,increase,0.07700000000000001,23,125.0
FD001,zero_shot,0,30,run2,48,s4,False,absent,increase,decrease,-0.05500000000000005,23,92.0
FD001,zero_shot,0,30,run2,48,s7,False,absent,decrease,increase,0.04700000000000004,23,92.0
FD001,zero_shot,0,30,run2,48,s9,True,decrease,decrease,stable,0.0,23,92.0
FD001,zero_shot,0,30,run2,48,s11,True,increase,increase,increase,0.16100000000000003,23,92.0
FD001,zero_shot,0,30,run2,48,s12,True,increase,increase,increase,0.11299999999999999,23,92.0
FD001,zero_shot,0,30,run2,48,s14,True,decrease,decrease,stable,-0.009000000000000008,23,92.0
FD001,zero_shot,0,30,run2,48,s15,True,increase,increase,increase,0.020999999999999963,23,92.0
FD001,zero_shot,0,30,run2,49,s4,False,absent,increase,increase,0.15300000000000002,23,21.0
FD001,zero_shot,0,30,run2,49,s7,False,absent,decrease,decrease,-0.10000000000000003,23,21.0
FD001,zero_shot,0,30,run2,49,s9,True,decrease,decrease,decrease,-0.025999999999999995,23,21.0
FD001,zero_shot,0,30,run2,49,s11,True,increase,increase,increase,0.26699999999999996,23,21.0
FD001,zero_shot,0,30,run2,49,s12,True,unspecified,increase,decrease,-0.03999999999999998,23,21.0
FD001,zero_shot,0,30,run2,49,s14,True,decrease,decrease,stable,-0.004999999999999977,23,21.0
FD001,zero_shot,0,30,run2,49,s15,True,absent,increase,increase,0.20999999999999996,23,21.0
FD001,zero_shot,0,30,run2,50,s4,False,absent,increase,decrease,-0.03799999999999998,23,79.0
FD001,zero_shot,0,30,run2,50,s7,False,absent,decrease,decrease,-0.14400000000000002,23,79.0
FD001,zero_shot,0,30,run2,50,s9,True,decrease,decrease,increase,0.028000000000000025,23,79.0
FD001,zero_shot,0,30,run2,50,s11,True,increase,increase,increase,0.10100000000000003,23,79.0
FD001,zero_shot,0,30,run2,50,s12,True,decrease,increase,increase,0.02200000000000002,23,79.0
FD001,zero_shot,0,30,run2,50,s14,True,decrease,decrease,stable,-0.0040000000000000036,23,79.0
FD001,zero_shot,0,30,run2,50,s15,True,absent,increase,increase,0.30099999999999993,23,79.0
FD001,zero_shot,0,30,run2,51,s4,False,absent,increase,increase,0.01599999999999996,23,114.0
FD001,zero_shot,0,30,run2,51,s7,False,absent,decrease,decrease,-0.18300000000000005,23,114.0
FD001,zero_shot,0,30,run2,51,s9,True,decrease,decrease,increase,0.03699999999999999,23,114.0
FD001,zero_shot,0,30,run2,51,s11,True,increase,increase,decrease,-0.018000000000000016,23,114.0
FD001,zero_shot,0,30,run2,51,s12,True,unspecified,increase,increase,0.01100000000000001,23,114.0
FD001,zero_shot,0,30,run2,51,s14,True,decrease,decrease,stable,0.0,23,114.0
FD001,zero_shot,0,30,run2,51,s15,True,absent,increase,increase,0.05299999999999999,23,114.0
FD001,zero_shot,0,30,run2,52,s4,False,absent,increase,increase,0.028000000000000025,23,29.0
FD001,zero_shot,0,30,run2,52,s7,False,absent,decrease,decrease,-0.03399999999999992,23,29.0
FD001,zero_shot,0,30,run2,52,s9,True,decrease,decrease,increase,0.185,23,29.0
FD001,zero_shot,0,30,run2,52,s11,True,increase,increase,increase,0.119,23,29.0
FD001,zero_shot,0,30,run2,52,s12,True,increase,increase,decrease,-0.03599999999999992,23,29.0
FD001,zero_shot,0,30,run2,52,s14,True,decrease,decrease,increase,0.183,23,29.0
FD001,zero_shot,0,30,run2,52,s15,True,increase,increase,increase,0.11900000000000005,23,29.0
FD001,zero_shot,0,30,run2,53,s4,False,absent,increase,increase,0.08699999999999997,23,26.0
FD001,zero_shot,0,30,run2,53,s7,False,absent,decrease,decrease,-0.05599999999999994,23,26.0
FD001,zero_shot,0,30,run2,53,s9,True,decrease,decrease,increase,0.09599999999999997,23,26.0
FD001,zero_shot,0,30,run2,53,s11,True,increase,increase,increase,0.07200000000000001,23,26.0
FD001,zero_shot,0,30,run2,53,s12,True,decrease,increase,decrease,-0.17700000000000005,23,26.0
FD001,zero_shot,0,30,run2,53,s14,True,decrease,decrease,increase,0.16199999999999998,23,26.0
FD001,zero_shot,0,30,run2,53,s15,True,absent,increase,increase,0.12200000000000005,23,26.0
FD001,zero_shot,0,30,run2,54,s4,False,absent,increase,decrease,-0.05099999999999999,23,97.0
FD001,zero_shot,0,30,run2,54,s7,False,absent,decrease,decrease,-0.014000000000000012,23,97.0
FD001,zero_shot,0,30,run2,54,s9,True,decrease,decrease,increase,0.02099999999999999,23,97.0
FD001,zero_shot,0,30,run2,54,s11,True,increase,increase,increase,0.10699999999999998,23,97.0
FD001,zero_shot,0,30,run2,54,s12,True,unspecified,increase,increase,0.07600000000000007,23,97.0
FD001,zero_shot,0,30,run2,54,s14,True,decrease,decrease,increase,0.025999999999999995,23,97.0
FD001,zero_shot,0,30,run2,54,s15,True,absent,increase,increase,0.08600000000000002,23,97.0
FD001,zero_shot,0,30,run2,55,s4,False,absent,increase,decrease,-0.15600000000000003,42,125.0
FD001,zero_shot,0,30,run2,55,s7,False,absent,decrease,decrease,-0.07200000000000006,42,125.0
FD001,zero_shot,0,30,run2,55,s9,True,decrease,decrease,stable,0.006000000000000005,42,125.0
FD001,zero_shot,0,30,run2,55,s11,True,increase,increase,increase,0.10100000000000003,42,125.0
FD001,zero_shot,0,30,run2,55,s12,True,increase,increase,increase,0.05399999999999994,42,125.0
FD001,zero_shot,0,30,run2,55,s14,True,decrease,decrease,decrease,-0.034,42,125.0
FD001,zero_shot,0,30,run2,55,s15,True,unspecified,increase,increase,0.039000000000000035,42,125.0
FD001,zero_shot,0,30,run2,56,s4,False,absent,increase,stable,0.0010000000000000009,23,15.0
FD001,zero_shot,0,30,run2,56,s7,False,absent,decrease,stable,-0.0040000000000000036,23,15.0
FD001,zero_shot,0,30,run2,56,s9,True,decrease,decrease,decrease,-0.061,23,15.0
FD001,zero_shot,0,30,run2,56,s11,True,increase,increase,increase,0.23799999999999993,23,15.0
FD001,zero_shot,0,30,run2,56,s12,True,decrease,increase,decrease,-0.13899999999999996,23,15.0
FD001,zero_shot,0,30,run2,56,s14,True,decrease,decrease,decrease,-0.066,23,15.0
FD001,zero_shot,0,30,run2,56,s15,True,absent,increase,increase,0.17400000000000004,23,15.0
FD001,zero_shot,0,30,run2,57,s4,False,absent,increase,increase,0.068,42,103.0
FD001,zero_shot,0,30,run2,57,s7,False,absent,decrease,decrease,-0.10700000000000004,42,103.0
FD001,zero_shot,0,30,run2,57,s9,True,decrease,decrease,decrease,-0.017,42,103.0
FD001,zero_shot,0,30,run2,57,s11,True,increase,increase,decrease,-0.04199999999999998,42,103.0
FD001,zero_shot,0,30,run2,57,s12,True,increase,increase,increase,0.08099999999999996,42,103.0
FD001,zero_shot,0,30,run2,57,s14,True,decrease,decrease,decrease,-0.017999999999999988,42,103.0
FD001,zero_shot,0,30,run2,57,s15,True,increase,increase,increase,0.10600000000000004,42,103.0
FD001,zero_shot,0,30,run2,58,s4,False,absent,increase,increase,0.061999999999999944,23,37.0
FD001,zero_shot,0,30,run2,58,s7,False,absent,decrease,decrease,-0.019000000000000017,23,37.0
FD001,zero_shot,0,30,run2,58,s9,True,decrease,decrease,stable,0.0020000000000000018,23,37.0
FD001,zero_shot,0,30,run2,58,s11,True,increase,increase,increase,0.17900000000000005,23,37.0
FD001,zero_shot,0,30,run2,58,s12,True,unspecified,increase,decrease,-0.017000000000000015,23,37.0
FD001,zero_shot,0,30,run2,58,s14,True,decrease,decrease,decrease,-0.032,23,37.0
FD001,zero_shot,0,30,run2,58,s15,True,absent,increase,increase,0.16100000000000003,23,37.0
FD001,zero_shot,0,30,run2,59,s4,False,absent,increase,increase,0.095,42,114.0
FD001,zero_shot,0,30,run2,59,s7,False,absent,decrease,decrease,-0.15600000000000003,42,114.0
FD001,zero_shot,0,30,run2,59,s9,True,decrease,decrease,increase,0.016999999999999987,42,114.0
FD001,zero_shot,0,30,run2,59,s11,True,increase,increase,decrease,-0.095,42,114.0
FD001,zero_shot,0,30,run2,59,s12,True,unspecified,increase,decrease,-0.041999999999999926,42,114.0
FD001,zero_shot,0,30,run2,59,s14,True,decrease,decrease,stable,0.0010000000000000009,42,114.0
FD001,zero_shot,0,30,run2,59,s15,True,absent,increase,decrease,-0.08399999999999996,42,114.0
FD001,zero_shot,0,30,run2,60,s4,False,absent,increase,decrease,-0.08900000000000002,23,100.0
FD001,zero_shot,0,30,run2,60,s7,False,absent,decrease,decrease,-0.017999999999999905,23,100.0
FD001,zero_shot,0,30,run2,60,s9,True,decrease,decrease,decrease,-0.017000000000000015,23,100.0
FD001,zero_shot,0,30,run2,60,s11,True,increase,increase,increase,0.05400000000000005,23,100.0
